identificador,grupo,exercicio,duracao_s,n_frames,cotovelo_esq_media,cotovelo_esq_desvio,cotovelo_esq_amplitude,cotovelo_esq_velocidade,cotovelo_dir_media,cotovelo_dir_desvio,cotovelo_dir_amplitude,cotovelo_dir_velocidade,ombro_esq_media,ombro_esq_desvio,ombro_esq_amplitude,ombro_esq_velocidade,ombro_dir_media,ombro_dir_desvio,ombro_dir_amplitude,ombro_dir_velocidade,joelho_esq_media,joelho_esq_desvio,joelho_esq_amplitude,joelho_esq_velocidade,joelho_dir_media,joelho_dir_desvio,joelho_dir_amplitude,joelho_dir_velocidade,tronco_media,tronco_desvio,tronco_amplitude,tronco_velocidade
G1A-ELK-R2-Brest-038,G1A,ELK,41.6,417,154.60937923867536,22.3438952435948,77.49933131435631,36.139979228265354,163.47042828366003,18.677438903775478,65.14918965455566,29.953013339083384,82.55755926632551,76.63712480259775,171.98746641240385,36.93468405195425,57.160636416185504,66.41943615592129,174.02611878904736,32.66509403684823,171.9132471285315,1.652769257265274,16.078331046599516,5.501353803741114,173.65731945234288,1.7559977297935558,9.551728272129026,4.158587203572498,5.3238441213860925,3.039182400953884,11.668575362234169,3.3399573751335447
G1A-ELK-R2-Brest-039,G1A,ELK,40.4,405,158.62317915170144,26.195689151240618,102.3124010196608,59.51877547000351,158.22572570751194,24.575546879277937,148.91356762245078,34.38936195370101,31.518884587912325,45.793314597670296,177.1620119462671,70.23208054893811,70.22411389261674,68.43239652011206,176.11787420936392,41.71753635597973,175.11249225606787,2.150306794161119,23.150147159953377,10.33324367845543,175.89209635517824,1.6012470017423186,13.739514041643957,7.799467396955022,4.337414382603365,3.4620287468066397,11.645222364968012,4.363646830313849
G1A-ELK-R2-Brest-064,G1A,ELK,41.2,413,156.23744803327818,17.648894563341027,58.705612194269776,36.758407025410385,161.1077577297499,24.110949866830172,76.63603095487098,38.781256143993126,84.01446454848443,75.67589237766394,173.01475487625376,41.10641209503057,60.071907503182494,66.54693921025411,174.1762797564155,39.524154356311755,171.89216239998842,1.7472482572107926,16.034156039855844,6.019553119573579,173.90327096135337,1.8381267410642759,8.295991224872864,5.124649573170616,5.003026694033551,3.0919108811526272,11.718281545237833,3.4322325134159897
G1A-ELK-R2-Brest-067,G1A,ELK,41.5,416,160.18017884068422,26.871572021822864,100.40294029843946,71.59477367615747,170.32666086051026,11.148795443505035,87.00848490864142,31.28516688349087,28.382399974098696,45.23433256845542,177.68277076747574,57.62192042418203,38.99459783664643,51.75605734007901,175.0970071295525,56.778212749418614,176.67820114394615,1.957762503957265,23.5584042034711,10.58504114128043,174.89667029762288,1.639167732014863,11.232553916752096,7.976781301152181,3.4810587642960225,3.504382378922751,18.761663912747682,4.807981591712096
G1A-ELK-R2-Brest-073,G1A,ELK,42.2,423,154.41327800055473,23.841702493326263,83.35362099171289,29.753386440026986,162.0848145074952,24.733564582364377,84.05593531606767,28.994446283750953,80.77380889358778,76.72000885387055,172.39140361998548,22.97494786034919,72.41757161582093,71.03551074802094,176.20207512034335,28.97816568624755,171.8361288590212,1.233939799453078,8.76808039015856,4.918630996348469,173.8176692007045,1.7346097726912086,7.5368025021951155,3.121312954453774,4.908546239609628,2.9030255022109666,12.030287767933755,3.2859213109851155
G1A-ELK-R2-Brest-076,G1A,ELK,42.2,423,151.593995420308,34.971485119256606,153.41858968162205,28.89224582887789,161.25477690226504,18.016464961952366,85.03575213237387,29.782651765831005,49.290556400941746,58.46587755784622,170.97666606316156,40.87924411381127,60.16341637494722,71.23519691098917,179.87091367030243,25.830249642824516,171.7211514397078,1.3371592733271787,8.16211590752232,5.077576114653505,170.14301291592918,0.9635887467233742,5.779111294499302,3.4859325956659557,5.402357258115151,4.305578092478208,13.634115633532023,3.0896249045836903
G1A-ELK-R2-Brest-079,G1A,ELK,45.5,456,163.10696099340743,25.45254473264708,140.40344628477615,38.53797272911678,167.28303737517803,13.416302086637065,77.32865615477162,37.76102499065765,49.85347311126891,64.53904691260821,179.38953233593855,52.551866998757845,80.59071085142003,73.35975700143075,176.7447105640217,60.764054559953244,176.60266467345332,1.5612515391326875,7.81194336886449,5.055092285174733,178.04323566405648,1.0518768621420211,5.287711940780582,4.833282629733584,4.614561402157477,3.210432885251702,10.987358215939038,3.831409741708511
G1A-ELK-R2-Brest-087,G1A,ELK,41.0,411,154.70234655307843,22.923487907295083,75.98359188175017,34.362945935975915,165.82957974725403,16.643443586692495,57.807652025744474,25.54672503043088,74.56985981952664,77.33017384841276,175.07265989927018,23.28873197144202,55.90249101731019,65.13973621391486,172.8040595103969,26.610731064905863,172.78654748519926,1.4507695064537973,6.40904816024954,4.204868918978303,173.946392934938,1.5849222152843603,7.843039985610403,3.3328984458185524,4.870556772050808,2.7797564443543954,11.552725102563286,3.515870494138193
G1A-ELK-R3-Brest-002,G1A,ELK,39.7,398,167.45059944791427,16.37285189272947,118.88878622615165,38.79855039309315,167.59164117275023,13.807018016542349,85.93222745727014,26.722134633804902,23.11333639125236,34.41747597870401,165.2797002594496,55.04941406406984,41.628577890886206,60.36624844546397,179.61021701682506,86.06718882782873,176.13219948626622,1.0856555752763601,6.63017844597141,4.726858314724115,178.02421351696034,1.1192868738915944,5.313301507719217,4.3585577510513405,4.839452203461393,2.857296515731185,9.715739765252886,3.9272752016788406
G1A-ELK-R3-Brest-011,G1A,ELK,39.7,398,169.10616969994476,13.80698993171426,113.66433840142655,26.43679613859822,171.30757896014688,10.99317426891932,49.297386663941666,25.937302157738355,42.0602377438959,55.41575606676777,169.29207195246096,40.25893476354859,26.900350649804185,37.63858783218395,176.13976250120234,70.28216569041881,166.5105505326607,1.5032487311534821,8.391220830634921,6.295060344692426,174.70101952657933,1.9341318324988448,11.571073558103564,7.050975345650075,6.06413560902544,5.745704892298588,21.395674394443333,4.284369856119325
G1A-ELK-R3-Brest-013,G1A,ELK,37.1,372,173.44570491009193,18.254133081232357,144.97280016414624,23.95554998167958,157.5490070434465,19.353745613325636,59.01303409869065,39.13783182671593,13.440519001661313,4.852396492267583,52.83427554633528,9.776557917985542,91.91188853520634,77.77605106515279,174.94880239521225,118.69302422397632,168.85692320191276,1.8691307836503712,9.60915459964042,7.035031751484961,176.04811138971155,1.4719148272637423,7.027440934976681,6.750133805876226,5.391714997321276,3.1435261408217428,10.82544415653211,4.227960043012717
G1A-ELK-R3-Brest-028,G1A,ELK,39.6,397,164.90477102285945,28.049735684216778,179.83270564968106,76.55355441171407,168.69974163495854,14.908292081608558,110.05314581208528,38.85958554390807,21.36021327658744,34.08028719442679,164.5799255726962,50.40356887877891,23.37750536633009,36.59953750045918,163.09520223661394,27.966328323844895,166.71958326316212,1.559186757391176,8.395631429474491,6.859256482624993,173.59369714451637,1.7988633020475469,10.093291728375505,7.122764062990047,4.193545566598252,3.2248469394957433,9.954685636496773,3.4518433519021245
G1A-ELK-R3-Brest-034,G1A,ELK,67.6,677,171.74754431363226,13.172630433754799,121.54767952077225,27.54178779180494,166.23549902729877,16.69671426724243,178.25813638586936,38.050135167235396,27.538729288783568,44.78097189663757,178.3905849429459,72.902536279085,56.18393865170073,68.15282071353347,178.57432766853228,130.84186029456842,169.98290414469892,1.6032046950927359,10.055808897572035,7.288996360572559,176.01426085856627,1.5541445675483225,8.794816651602645,6.938490860756023,6.805945721277549,4.466570484950018,16.18920625702696,4.176108908558395
G1A-ELK-R3-Brest-035,G1A,ELK,38.0,381,160.36039789507882,31.56101703536641,177.30413688931134,82.8894768816258,165.21266625897832,20.906546603316254,177.61907523797785,46.279949358835005,19.879072475610506,29.650201250254074,166.61452838654606,46.112176922827715,52.406264697026046,64.7960608941011,175.08967667753467,31.44147633861788,168.2707300546852,1.7216641020063637,9.979269173038347,6.684922439140063,170.81621028878686,2.262164269460056,12.25825448955635,8.451752934907944,5.080945786465443,3.9119606492495747,12.097561981279362,4.068645325157917
G1A-ELK-R3-Brest-040,G1A,ELK,42.9,430,167.35293569169008,16.660930182599976,117.44962802293652,36.07422996706009,169.61422061816762,17.860912392101618,178.60715307821343,20.756422768814794,17.824550242758402,23.52469353373974,158.47185506135125,40.03739853902208,34.7521755319118,51.600429779514435,176.95889181041264,41.72065347829815,170.15255153904425,1.5435473297813678,6.477924553074587,5.808858711006816,173.5639138384107,2.4349914897200993,10.580744986053617,5.754236631514351,4.395293718869024,3.880945508637553,12.724355685422363,3.946935347393923
G1A-ELK-R3-Brest-055,G1A,ELK,38.5,386,145.35364132675056,57.57710800856567,179.8240193999042,46.89089243786658,148.68707842319435,49.236233731020654,157.77044537313236,84.87238684881532,19.119310629675123,31.149781353127313,175.98680057198567,68.2440305256221,46.72437459230194,59.50873127172382,174.48156537849712,78.34859527495883,166.9980154611562,1.7888644335409918,9.821391075991698,6.724823528108747,169.82120162956167,2.1476442262709177,9.509461753930253,9.267764854661516,5.280389004253763,4.144767519662121,13.445236688105556,4.148285527147979
G1A-ELK-R3-Brest-061,G1A,ELK,48.6,487,165.59707041078235,13.743409004279515,64.83152182776858,30.21215181242159,169.31476442516387,10.989540836983082,61.710290573159156,33.12940908792207,66.50731217539999,74.32989669779849,179.29643231720692,135.85885009115879,35.65659249915928,46.950522330427674,179.1514452693757,59.45600350006191,171.7751605992821,1.7825095668373379,9.864073195882526,6.0488097591394565,175.76321428461117,1.6241683085571912,7.52054443891862,7.053229635590245,8.963935822342572,5.416953988686972,17.213908897688828,4.445996562064903
G1A-ELK-R3-Brest-066,G1A,ELK,37.5,376,167.3283392430012,19.94397029660167,179.7891915327879,53.620554529876536,160.48943154721044,27.826420170882397,151.90368450261255,48.52362518214214,20.90954673167995,32.07835542455726,159.5203577484056,48.63513948564731,54.23743789685704,63.47342790572132,178.5122207803539,86.90795921012148,167.1737374595873,1.5604105934672043,9.763752243519264,7.771472831309313,170.53078090903335,1.8101519346006487,10.219007455510052,7.119555639404224,5.278507976848393,4.404436962118901,14.53290947008694,4.434488199197235
G1A-ELK-R3-Brest-070,G1A,ELK,39.1,392,164.72420391599348,23.992303972554318,174.6710538708213,60.795926776804464,162.68164845209995,26.591715619349173,154.74254575682352,65.44581289919446,15.172572524521886,21.690479855732114,160.69089719796202,39.254179031584265,48.56477768540055,63.49526144267843,174.97016698554887,139.22927168767993,168.57434988549144,1.4146241509646704,7.5585412896459445,4.8211366602549335,172.88452087875964,2.4467001659588177,12.890000175352384,7.405201879418561,4.330502763483535,3.4654141726086247,9.78960372826917,3.203099011769792
G1A-ELK-R3-Brest-080,G1A,ELK,37.3,374,160.17719858971248,28.901307554775887,173.99749315430785,30.477786498835194,161.10931259405012,30.075445733601956,171.08240182420366,22.94556739332478,12.669549229893088,3.2600180404537564,24.04714272277763,7.3656449917393285,13.151423063590435,4.345434917947811,27.935803160426616,6.170142951750811,171.56802308351445,1.3430294275017747,9.194892864464379,6.3700267798560315,174.75188554789293,2.4765938792129987,16.674126142976235,6.02094598518579,1.0381272302936393,6.215037406357794,118.3304580855401,5.532640711657242
G1A-ELK-R3-Brest-083,G1A,ELK,39.3,394,166.63053504267833,13.178388260710383,78.47218577006218,51.88230608745518,165.42393168757926,13.017256943852436,69.48205808824663,33.618466650706615,25.602840692559816,42.044635837528304,178.8526319543268,79.89007422214333,28.74306352940091,43.824631959463346,175.48263502980808,58.29101233093808,167.78319912259553,2.1073366662326003,10.94075834933193,7.144156438850166,171.11584521532015,2.0558332931849383,11.082801610930886,7.3521701228366005,4.84616099866495,4.115542272878664,13.728233161172886,3.9639189602144387
G1A-ELK-R3-Brest-088,G1A,ELK,38.7,388,166.00931452010997,12.555045045740473,90.79693646359529,44.39613053763377,168.61113961828335,14.16902438850958,89.6092951270613,30.479786883146996,17.469683774983963,26.157610793332047,164.94159243632677,41.29993556836044,40.283089162011514,55.34962904402475,169.97407046921103,75.16159559180623,167.35534520253285,1.6871947929623878,8.652263924846267,7.797907062485762,172.52216784442976,1.7165523433252763,8.286913502933288,7.226580666205791,3.8779154363311785,3.001811224975859,10.279543937031795,3.51247331543103
G1A-ELK-R4-Roscoff-004,G1A,ELK,50.2,503,159.46338715987488,18.453711887552696,70.27044783541533,37.819965912436004,151.9218374418929,13.97758987131005,61.79764759182184,58.69162868921794,38.00045975772999,49.728244151234854,165.59034053855385,33.65820759956748,53.394581977426775,65.63881554196314,167.13335114400002,27.27512990874549,163.0292517616139,14.155820703759161,39.855769597054746,78.71433979659726,162.77067329894442,11.42100117731326,30.92784701742727,76.11020963188571,2.814179956181579,1.9684841503110586,8.440365275506627,10.93118557472364
G1A-ELK-R4-Roscoff-009,G1A,ELK,47.5,476,,,,,169.03331678801905,0.9860552641859617,5.742467855036693,5.41669082009817,,,,,12.433808798085654,0.6596170343711559,3.7072317284359837,3.3804172975574796,,,,,178.42103073120893,0.8506336197984714,3.3658932403985773,5.323469605927844,1.472662058625235,0.6054505682206278,4.8603390435219085,3.0604826674168244
G1A-ELK-R4-Roscoff-015,G1A,ELK,47.0,471,151.53214665129246,23.174377306026827,79.05822273167817,43.341079181251025,169.14366473828588,8.339767993681015,42.711920773509235,32.798258213125095,49.97563990243971,56.19246478145775,162.28685673778776,22.68485655436617,23.314011047737623,40.29734084818334,162.65017806149893,105.24623438284945,151.92611580276727,3.2411662404106756,13.215169277345382,12.61232633270331,161.02396446644838,10.17041954926743,34.49180038861033,21.351136739473134,2.315757575890297,1.9752446544967945,10.257235555677912,8.467908886508667
G1A-ELK-R4-Roscoff-030,G1A,ELK,49.2,493,173.94652462183282,5.094956891474767,35.45648359650076,18.842527192354076,170.52261406744753,7.442920406424334,71.95007252102087,29.78625115184048,52.092885907268204,62.129153305921996,169.93677400727347,43.50022169553096,55.965551504739416,65.57221515693614,167.63792057457843,15.435491035735376,157.3114673528337,3.6073729124819978,17.727508593351644,11.122473858071986,152.32472531277568,1.5513883545082,9.205084294781841,7.963510749901182,4.035522473825059,2.978475359072064,10.060689795322947,3.5926354250069075
G1A-ELK-R4-Roscoff-031,G1A,ELK,48.2,483,,,,,169.15325177801807,0.9646125939080602,5.947817623828968,6.156736523544523,,,,,12.545532171548599,0.5522288552115232,5.1417240217990745,3.1985875839142413,177.68594436558396,0.9103628794634215,2.163251959948184,,177.99165256483604,0.8163520481921345,4.1776300306748055,5.386710595899695,1.5441750582421145,0.7212067837619434,5.820022087290016,3.3829241714720797
G1A-ELK-R4-Roscoff-036,G1A,ELK,47.6,477,,,,,169.25546781354416,0.9188160182825419,4.2179358140565455,5.244812549084155,,,,,12.533221422908541,0.5660997520382075,4.077241267388837,3.3459609002641706,177.02465767826413,1.20153251227399,5.480377866640879,10.680265533924882,178.13656276889384,1.125077972620443,4.488205953194779,6.348954439059563,0.9526825589679597,0.40341007627528963,2.445120152281014,2.4208336826610015
G1A-ELK-R4-Roscoff-045,G1A,ELK,50.2,503,172.07800403447663,6.27851150444763,43.75717559286744,14.388208267835143,170.02110264306543,7.844733240793813,52.06644339467098,23.901214129138847,67.58026725329924,71.1222167965049,178.62319108531798,23.52802349920968,55.104935747247346,71.12350472870118,174.57757951937586,13.422225898608724,166.20142330357444,5.282188433230268,23.121061744287715,8.795714604123015,148.79193595226172,2.3944743203864713,11.842793763990159,6.794473809682614,4.630554975799787,3.5939912545840405,10.90266391603893,2.8226125073494526
G1A-ELK-R4-Roscoff-050,G1A,ELK,48.2,483,173.6615401028799,6.080476360864529,34.29330960078991,19.231579138296972,172.47838438059307,7.113097634813235,75.16917882292556,26.701239545727073,72.62310649804138,73.58045178848943,174.91381962626667,32.345843602671366,65.08650790024583,72.225290711124,171.22959376306622,15.984240155598277,156.55885849107042,2.9405322803579685,16.868203339363987,10.878880119591614,155.23603683585054,1.7582715161289577,10.06972015109875,7.1060469507322335,4.847443104927527,3.051346971528754,11.191405999502093,4.309719539213857
G1A-ELK-R4-Roscoff-051,G1A,ELK,46.6,467,156.33929232395354,23.88760036529312,80.29177805167164,59.903826307716706,164.0485122907458,11.205321418421613,58.573211535497805,41.06156987779042,40.550515058242425,47.364796610366874,168.51917369347817,21.681153473110445,42.19675686831515,59.103038011977375,165.93221591874374,115.86703141591241,153.27645502499354,3.1623033711074005,17.833211257638,13.473232056378013,158.49352101342626,9.467714331732397,34.8125714061691,14.801789434315378,2.99646352655578,2.095833957314895,11.617925335761822,7.832123185169849
G1A-ELK-R4-Roscoff-054,G1A,ELK,56.2,563,156.97905067379813,20.44693349078882,66.26012594304575,34.49507434217922,138.88116863076283,15.426056179732814,66.79859206622308,47.70470902135365,27.517075007959562,39.336256288601916,177.90738012592624,13.09802360546059,67.21487923313683,72.80661980574297,171.97523104725286,27.574350491396142,156.2957029260353,12.45980029577985,37.42822411776862,46.028428350393085,155.72872904973147,6.3479942096183155,34.14652774492828,24.976375470857704,3.2240197134157116,3.1487760995736234,11.2579084754421,9.837869303103922
G1A-ELK-R4-Roscoff-065,G1A,ELK,49.2,493,171.39181104758254,14.84961870620776,154.66968654073798,23.946927145227065,169.7032166942855,13.314633928241806,179.67069718665735,29.17951348322206,45.588217739647504,56.14054791164721,171.3723260178433,67.39650406923487,61.66939934729188,70.69945462132947,172.28523874649028,15.648590916495703,157.07501301144362,3.0365125351622804,14.649299170657798,10.083600951700483,151.82552075967297,1.6341855502866347,10.815365707048414,7.970479484477526,5.01349415480572,3.6968657635905884,11.439122287807166,3.5992988799226664
G1A-ELK-R4-Roscoff-082,G1A,ELK,48.2,483,173.69585744546407,9.697600626153656,165.93530727664083,24.468979845165954,167.819045004156,16.84940100481398,152.14866662864677,38.1165371688478,55.17126299698822,63.8451464661999,173.39056102418613,40.05730528647973,51.944982824150436,66.19246287919046,172.05456818007346,33.7895349057905,159.01638285020314,2.4290471571663277,15.02940104204177,7.258884914342064,148.97066672771362,2.2270538587069053,10.683275053150794,6.026299166386284,3.7447642505567855,3.5496877300699983,11.111171209852715,3.100496863174861
G1A-ELK-R4-Roscoff-084,G1A,ELK,50.4,505,169.3070199286524,8.88664592955411,42.526852458268905,13.446560573813308,175.37404705326975,5.697129603207743,43.91249822268864,23.06661858309444,62.87792325959955,68.16724926592259,163.95599712120668,11.734551643881163,46.776338398699586,63.14488992728452,171.98867124779332,17.006279488879457,158.0407891133403,2.1438686556261772,9.636080020491136,6.568703238278624,147.59363919229412,2.1474923582097074,9.364941455368296,5.216021187142225,4.095869875855966,3.2721497271734132,10.801283021708318,3.249584258301131
G1A-ELK-R4-Roscoff-091,G1A,ELK,51.5,516,168.14251390903186,12.399702204947237,44.09890769500109,13.517640621480975,170.65386222857185,8.98988028341742,70.04302713957017,22.257451014135693,65.50992476360902,72.51559679885221,171.48416209537498,13.638869808620955,58.80953044902287,72.11483831390667,171.96242548738007,29.211195414138615,162.6455039121625,2.617278182556078,13.500082628535353,7.419595274476924,148.38430908905872,1.9029192416562781,10.294020355053675,6.496800702753277,4.028462364742078,3.422871773133685,10.314052581832295,2.628438223561541
G1A-ELK-R5-Roscoff-020,G1A,ELK,51.2,513,165.08423847068548,17.88929018084203,61.94811067593916,17.27553099524324,164.50393870489285,18.229160553505356,76.09714341178272,15.124852975820904,56.921167036585146,65.36843999865106,166.76667722722672,11.656259507120051,56.167984100748086,66.75964847686716,170.332437814096,12.05080961702151,151.37889484412648,3.2092134250267983,15.132184656341622,9.34946262646304,152.86139092266126,2.4104067640610993,14.767284384640647,9.47424296783937,2.418407046732901,1.9535759833739406,6.972481355961344,2.498966938349882
G1A-ELK-R5-Roscoff-022,G1A,ELK,44.9,450,169.84856635432095,13.695092734169863,86.44218202850129,18.24972928780247,154.2093514480342,28.699638161019074,119.38093037293952,30.73492258677403,58.4279852512732,65.5468093744074,170.16723514322587,20.4171878592178,71.1598936123565,73.14734375564346,171.90411691039716,14.942301969909138,158.33473028633964,4.27243046299339,22.70857794355979,10.862511743623894,151.8428530810211,2.0265458869125172,14.126909187947973,12.017746281377658,3.359554791214397,2.8349413838746518,8.197919868706432,2.9483873379589918
G1A-ELK-R5-Roscoff-024,G1A,ELK,45.5,456,154.85132830869017,28.60940581609823,179.3265627585569,36.698466159240645,159.22556922751937,20.23770552786276,100.5835316961955,24.3246158029836,69.72689795327429,72.95000844288752,171.98107284788057,17.55844571845887,69.6613820213246,71.73700462030071,169.4790326542041,17.788832660340425,142.9020988481083,2.951815115450799,16.9282940380387,10.743656734837046,156.39375208426463,2.1821422463843354,14.15854428759053,8.72877238898179,2.4733952131621573,2.020368598585025,7.352379359892325,2.8460316438848885
G1A-ELK-R5-Roscoff-025,G1A,ELK,44.9,450,156.47352903285997,30.534311144479126,176.78297532995964,39.7390795846988,158.88837918345536,20.174400790387967,97.23974212073813,26.57507011808788,65.83090513223428,72.18298170999633,172.3173278479542,21.534487851350036,76.92861468958864,72.89761698617399,169.1796347205837,19.166667158397807,142.70614110508663,2.65624529630713,14.131154654085549,10.279321806647108,156.41256203435347,1.830066407729846,11.736046288614716,9.00619333544961,3.012352395281263,2.543747938888355,7.977666776153847,3.002616956902224
G1A-ELK-R5-Roscoff-026,G1A,ELK,54.7,548,166.20774485221554,17.53718939666677,72.04468233737374,19.71953996237549,165.50437719005245,19.48187536702164,88.11326148252208,21.78589708640111,46.82757554578969,57.676094210999665,167.22211112208203,11.615941349963617,56.038161518873444,67.61948805497009,169.89508692365177,11.800338586653618,151.41138049562196,2.7635369104454766,13.781352640835678,10.037077949083653,152.27898663290125,2.6023660732101215,12.308871333210107,8.040987125450608,2.279351028998469,1.6353911817251052,6.116953780277319,2.0780661886221052
G1A-ELK-R5-Roscoff-032,G1A,ELK,48.6,487,157.49467551964625,30.94579257887837,160.77197709005188,37.866106593501414,160.19313417164233,22.28311357909099,129.65506406795845,32.999269027154995,66.81841671377167,71.18144523089529,170.6384702685111,16.471588918567196,75.04351530950773,73.1972580551291,174.5462403609934,45.96432660160996,154.95901909404628,2.9456941602274958,17.396038332808246,11.786856286295915,150.77907942611628,2.45135578388991,13.17438229848699,9.522600971749998,3.1139624408630513,2.373024444761434,8.171832703305245,2.869544741304173
G1A-ELK-R5-Roscoff-037,G1A,ELK,47.6,477,160.0152524625944,23.43628146404874,118.2355372269823,28.467507321250952,158.56848103256155,20.840526728846637,86.53480109823988,29.210223007695554,54.570324437980034,64.68847023889703,168.56810249363778,13.95465239485672,59.30521697409933,69.48798831246974,169.21053070172,14.154421431617656,156.3769920498275,5.928191952867189,28.961328277987178,14.681844136248143,156.9451160902585,6.247880186644048,22.06608852474446,7.23259716608038,3.0479492380164026,2.5267522260961286,8.53381206945641,3.299368090569701
G1A-ELK-R5-Roscoff-042,G1A,ELK,45.2,453,156.26337049122176,24.6951357759517,114.93928954930419,18.292837460827673,161.37843973681788,20.297602762966136,82.46555399428527,15.749822171875431,53.43514159694918,59.274329812916946,166.29502591895817,13.229453849685232,60.06284654125912,68.20405365940562,170.08350113514456,12.106785523402657,148.99387932697917,4.0160223724949775,15.923496661859815,8.67950560395283,151.26221628858977,3.6498043331413443,15.588951953690724,10.707288824465698,2.5541544598071027,2.167205166115283,6.972481355961344,2.5620049430024734
G1A-ELK-R5-Roscoff-047,G1A,ELK,46.4,465,159.0454979391617,28.08518041846971,110.02340448895686,26.543778491326286,155.29783195269226,28.928654360583664,96.55398371710609,32.5583279544568,72.60047892258201,70.7666226939052,167.32155194723856,17.053328151232673,69.9390949119259,72.82744773455393,170.8983895970123,13.692535833033636,145.5907592394764,5.700138548700476,31.747667466865494,14.436114929371087,140.04701815192462,3.1776666335105315,19.431341547864207,11.164853718333841,3.3542610170859763,2.4152970176350377,8.06613023552554,2.869937722713804
G1A-ELK-R5-Roscoff-053,G1A,ELK,46.3,464,165.5773174034572,15.56741474875011,95.48083010135366,19.819038897315842,154.18544470839922,27.30275809180517,132.89401214272908,33.21430602314174,56.6752413312933,65.9158351191079,173.53598029804826,24.32934538373538,62.74432673604032,71.58332164059085,175.16065768009037,15.416462854231245,161.74335083964093,4.718823290598197,29.7836701529462,10.157347075592009,153.34079160333772,4.71398437395339,35.37797610376833,14.18625083501648,2.7840377759136965,2.4788576734479055,7.919754489913184,3.051103299079563
G1A-ELK-R5-Roscoff-058,G1A,ELK,46.9,470,156.89106747816425,27.48366688781826,116.31808728587804,26.13077004566497,160.76720662082857,18.97185447667441,88.54555621014377,27.98943022453759,57.179910088699515,63.89519812735585,169.60257828283818,21.27361425061809,47.34228127213474,62.10292046198054,179.19806844859903,15.136341293708426,155.6442382116598,4.222031042405989,21.73181161455767,12.30218648150306,151.44931712254743,1.8513062916368364,13.474434408332343,12.029571807732582,2.6540653091818416,2.368491833023259,7.118259505561212,2.812787554749896
G1A-ELK-R5-Roscoff-063,G1A,ELK,45.6,457,165.18530616964154,23.242270134788285,135.6656459768726,36.494574194477025,157.50905320547395,25.63955023702409,89.87836234195417,31.482701555790996,56.54054332015919,64.57657424221588,168.63101015983506,50.909971807656916,72.26276340289942,73.43990655489317,174.12062903948467,15.8863473137437,157.37781917124676,4.177818813909461,20.709198606140745,11.308989740609125,151.92854040870702,1.767349997753345,10.635882051380378,12.0656631713007,3.084684190518084,2.420937599233399,8.528842642403049,3.0828129929059807
G1A-ELK-R5-Roscoff-068,G1A,ELK,46.0,461,162.0895111369852,25.024472690579127,116.63552994992203,19.86058984592515,156.02462381139676,27.597560332655494,101.28054997188214,26.92806558137074,48.35555243306249,61.1000990064416,170.25321090291473,18.554526497482325,61.33471605796302,69.91816323976792,170.8430565422735,14.638106488513,159.4860470602568,4.828553116735457,24.844770781887632,13.907522661619378,158.79594083676852,2.277232909011946,13.341296119014572,8.966505505058425,3.1479141487360356,2.518378480105681,8.53381206945641,3.2249282283504637
G1A-ELK-R5-Roscoff-081,G1A,ELK,44.7,448,155.86309364999926,22.369821781925758,101.64755331476583,18.361788302824298,161.73318105381222,17.091278834938688,82.24431135836726,15.695403066892231,49.521568100273676,56.848343340283435,167.31765135523978,13.363458460542972,51.439877253190744,63.55790266355573,169.4504644647643,12.349025652564782,149.41866830573557,4.085062178309012,17.93468159339045,9.804754584648729,146.54435635751136,3.8888378027207713,19.721338121644635,10.312096364351804,2.38486631813048,2.2648900419399296,7.642291110955961,2.6254527580866034
G1A-ELK-R6-Roscoff-006,G1A,ELK,52.5,526,147.26534946011066,36.603378751928446,140.08738011620545,42.76211894991376,153.15869532873924,29.21676255571594,112.093571792371,80.52258785159715,71.07294446999494,73.1403605912542,173.52975857976972,33.32178616245536,60.41525157427237,69.82408296117295,173.13440379266405,164.62197834231847,177.58137074997433,1.4924920972959193,7.069365894521155,5.63380097282255,167.09950750603483,2.3513105601260422,11.644873086299214,5.967352241829353,7.944990218097595,6.383266512655877,17.178459751346786,4.3599676887960905
G1A-ELK-R6-Roscoff-010,G1A,ELK,52.3,524,148.92684753863438,32.907613031365045,146.8702645315879,89.92536225936794,138.1096511483851,36.27556303071926,149.8668683549905,115.981947852,72.54481438224661,72.34891682174997,171.389525687681,69.93778058178395,59.349343435944284,57.41744308669829,172.4205735438305,99.1121239231818,172.2978535542351,5.017440452640379,32.99137314299631,19.859661257058445,164.66409507785383,3.626357223381666,28.72310839925447,19.242150850294966,8.353082710037164,5.694896017170753,18.423632255912715,6.525792881493193
G1A-ELK-R6-Roscoff-016,G1A,ELK,52.5,526,148.78865034989198,34.216615702666864,141.30675058995837,51.603881791552325,156.8704467516443,28.598840749853487,151.2420524394815,75.60207814305812,74.96015873353747,75.3561052942245,174.30815431525045,34.43069792952336,52.50267013961408,66.46898149001278,172.08284732709475,122.93513303296197,177.14499798261204,1.5541054351911998,7.186019758432735,6.492977202143707,169.4622776699722,2.7152483102059346,12.284242748623512,6.3799948681160625,7.978169241371378,6.279231656515341,17.27079841373934,4.188046508384954
